Date,AMD,BTC-USD,ETH-USD,NET,NKE
2018-06-17,,6499.27001953125,500.447998046875,,
2018-06-18,17.110000610351562,6734.81982421875,518.8909912109375,,72.99378967285156
2018-06-19,16.690000534057617,6769.93994140625,537.9569702148438,,71.69050598144531
2018-06-20,16.520000457763672,6776.5498046875,536.2680053710938,,72.13457489013672
2018-06-21,15.649999618530273,6729.740234375,527.3670043945312,,71.38158416748047
2018-06-22,15.800000190734863,6083.68994140625,465.8169860839844,,70.88922119140625
2018-06-23,,6162.47998046875,474.5199890136719,,
2018-06-24,,6173.22998046875,457.6719970703125,,
2018-06-25,15.109999656677246,6249.18017578125,460.30999755859375,,69.84658813476562
2018-06-26,15.5,6093.669921875,432.7720031738281,,70.04933166503906
2018-06-27,14.970000267028809,6157.1298828125,442.364990234375,,68.88118743896484
2018-06-28,15.3100004196167,5903.43994140625,422.364990234375,,69.21907043457031
2018-06-29,14.989999771118164,6218.2998046875,436.0090026855469,,76.92296600341797
2018-06-30,,6404.0,455.17999267578125,,
2018-07-01,,6385.81982421875,453.9179992675781,,
2018-07-02,15.15999984741211,6614.18017578125,475.34698486328125,,75.63898468017578
2018-07-03,15.0,6529.58984375,464.19500732421875,,73.6406021118164
2018-07-04,,6597.5498046875,467.3179931640625,,
2018-07-05,15.5,6639.14013671875,474.4119873046875,,73.9012680053711
2018-07-06,16.360000610351562,6673.5,474.0119934082031,,73.83369445800781
2018-07-07,,6856.93017578125,491.6600036621094,,
2018-07-08,,6773.8798828125,489.1189880371094,,
2018-07-09,16.610000610351562,6741.75,476.6820068359375,,74.60600280761719
2018-07-10,16.549999237060547,6329.9501953125,434.42401123046875,,74.88597869873047
2018-07-11,16.270000457763672,6394.7099609375,446.51800537109375,,74.68324279785156
2018-07-12,16.559999465942383,6228.81005859375,430.0740051269531,,74.69290161132812
2018-07-13,16.270000457763672,6238.0498046875,434.0270080566406,,74.70254516601562
2018-07-14,,6276.1201171875,436.08599853515625,,
2018-07-15,,6359.64013671875,449.8500061035156,,
2018-07-16,16.579999923706055,6741.75,480.6579895019531,,75.05974578857422
2018-07-17,16.8700008392334,7321.0400390625,501.00201416015625,,74.78943634033203
2018-07-18,16.850000381469727,7370.77978515625,480.51300048828125,,73.93988037109375
2018-07-19,16.709999084472656,7466.85986328125,469.6189880371094,,74.28741455078125
2018-07-20,16.5,7354.1298828125,450.697998046875,,74.29708099365234
2018-07-21,,7419.2900390625,462.4360046386719,,
2018-07-22,,7418.490234375,459.6570129394531,,
2018-07-23,16.65999984741211,7711.10986328125,450.8529968261719,,73.93988037109375
2018-07-24,16.190000534057617,8424.26953125,479.37298583984375,,72.91656494140625
2018-07-25,16.049999237060547,8181.39013671875,472.4930114746094,,74.49016571044922
2018-07-26,18.350000381469727,7951.580078125,464.0369873046875,,75.44591522216797
2018-07-27,18.940000534057617,8165.009765625,469.6659851074219,,74.22950744628906
2018-07-28,,8192.150390625,466.89801025390625,,
2018-07-29,,8218.4599609375,466.6650085449219,,
2018-07-30,19.420000076293945,8180.47998046875,457.08099365234375,,73.3316879272461
2018-07-31,18.329999923706055,7780.43994140625,433.86700439453125,,74.24880981445312
2018-08-01,18.479999542236328,7624.91015625,420.74700927734375,,74.85701751708984
2018-08-02,18.790000915527344,7567.14990234375,412.6210021972656,,75.92860412597656
2018-08-03,18.489999771118164,7434.39013671875,418.2619934082031,,76.01549530029297
2018-08-04,,7032.85009765625,407.25201416015625,,
2018-08-05,,7068.47998046875,410.5159912109375,,
2018-08-06,19.43000030517578,6951.7998046875,406.6579895019531,,76.75885772705078
2018-08-07,19.559999465942383,6753.1201171875,380.2149963378906,,77.7435531616211
2018-08-08,19.579999923706055,6305.7998046875,356.6130065917969,,77.71459197998047
2018-08-09,19.100000381469727,6568.22998046875,365.5880126953125,,78.44828796386719
2018-08-10,19.059999465942383,6184.7099609375,334.1759948730469,,77.9366455078125
2018-08-11,,6295.72998046875,322.11199951171875,,
2018-08-12,,6322.68994140625,319.57000732421875,,
2018-08-13,19.729999542236328,6297.56982421875,286.4949951171875,,77.37670135498047
2018-08-14,20.020000457763672,6199.7099609375,278.9320068359375,,77.3670425415039
2018-08-15,19.700000762939453,6308.52001953125,282.364013671875,,76.81678009033203
2018-08-16,19.329999923706055,6334.72998046875,288.0459899902344,,77.2801742553711
2018-08-17,19.770000457763672,6580.6298828125,315.72900390625,,76.99053955078125
2018-08-18,,6423.759765625,295.81201171875,,
2018-08-19,,6506.06982421875,300.8340148925781,,
2018-08-20,19.979999542236328,6308.52978515625,274.31500244140625,,79.33645629882812
2018-08-21,20.399999618530273,6488.759765625,281.9440002441406,,80.07981872558594
2018-08-22,20.899999618530273,6376.7099609375,271.34100341796875,,79.78054809570312
2018-08-23,22.290000915527344,6534.8798828125,277.10400390625,,80.04121398925781
2018-08-24,23.979999542236328,6719.9599609375,282.9670104980469,,79.59711456298828
2018-08-25,,6763.18994140625,279.64599609375,,
2018-08-26,,6707.259765625,275.1969909667969,,
2018-08-27,25.260000228881836,6884.64013671875,285.6029968261719,,79.79020690917969
2018-08-28,25.049999237060547,7096.27978515625,296.4989929199219,,79.72262573242188
2018-08-29,25.200000762939453,7047.16015625,289.31201171875,,79.92536163330078
2018-08-30,24.889999389648438,6978.22998046875,284.1050109863281,,78.58345031738281
2018-08-31,25.170000076293945,7037.580078125,283.0039978027344,,79.55123138427734
2018-09-01,,7193.25,295.34100341796875,,
2018-09-02,,7272.72021484375,294.3710021972656,,
2018-09-03,,7260.06005859375,289.2590026855469,,
2018-09-04,28.059999465942383,7361.66015625,285.7229919433594,,77.03500366210938
2018-09-05,28.510000228881836,6792.830078125,232.33099365234375,,77.3447036743164
2018-09-06,27.84000015258789,6529.169921875,230.21499633789062,,77.80921173095703
2018-09-07,27.3799991607666,6467.06982421875,217.2030029296875,,77.71246337890625
2018-09-08,,6225.97998046875,197.9510040283203,,
2018-09-09,,6300.85986328125,196.9239959716797,,
2018-09-10,29.889999389648438,6329.7001953125,197.07899475097656,,79.45443725585938
2018-09-11,30.100000381469727,6321.2001953125,185.0659942626953,,79.96735382080078
2018-09-12,32.209999084472656,6351.7998046875,183.33099365234375,,80.32544708251953
2018-09-13,30.479999542236328,6517.31005859375,211.35400390625,,80.78030395507812
2018-09-14,32.720001220703125,6512.7099609375,211.74899291992188,,80.7996597290039
2018-09-15,,6543.2001953125,223.07400512695312,,
2018-09-16,,6517.18017578125,220.58900451660156,,
2018-09-17,32.43000030517578,6281.2001953125,197.875,,80.57706451416016
2018-09-18,31.93000030517578,6371.2998046875,209.97500610351562,,82.51261901855469
2018-09-19,31.209999084472656,6398.5400390625,209.968994140625,,81.7093734741211
2018-09-20,31.18000030517578,6519.669921875,224.59100341796875,,82.61908721923828
2018-09-21,31.020000457763672,6734.9501953125,246.58399963378906,,82.79328155517578
2018-09-22,,6721.97998046875,240.47999572753906,,
2018-09-23,,6710.6298828125,244.3300018310547,,
2018-09-24,32.61000061035156,6595.41015625,228.72999572753906,,81.55451965332031
2018-09-25,32.56999969482422,6446.47021484375,218.5050048828125,,82.0577621459961
2018-09-26,32.189998626708984,6495.0,215.8470001220703,,81.00288391113281
2018-09-27,32.59000015258789,6676.75,228.49400329589844,,81.81583404541016
2018-09-28,30.889999389648438,6644.1298828125,222.40199279785156,,81.99002838134766
2018-09-29,,6601.9599609375,231.63499450683594,,
2018-09-30,,6625.56005859375,232.84800720214844,,
2018-10-01,31.420000076293945,6589.6201171875,230.76800537109375,,81.7384033203125
2018-10-02,29.020000457763672,6556.10009765625,227.18099975585938,,80.10285186767578
2018-10-03,28.43000030517578,6502.58984375,220.48899841308594,,79.84156799316406
2018-10-04,27.780000686645508,6576.68994140625,222.21800231933594,,77.59632873535156
2018-10-05,27.350000381469727,6622.47998046875,227.6009979248047,,77.53826141357422
2018-10-06,,6588.31005859375,225.1199951171875,,
2018-10-07,,6602.9501953125,226.11900329589844,,
2018-10-08,26.459999084472656,6652.22998046875,229.2550048828125,,77.64469909667969
2018-10-09,27.239999771118164,6642.64013671875,227.98199462890625,,77.8285903930664
2018-10-10,25.0,6585.52978515625,225.7689971923828,,72.5251693725586
2018-10-11,25.299999237060547,6256.240234375,189.49899291992188,,72.1090316772461
2018-10-12,26.34000015258789,6274.580078125,196.7270050048828,,73.46392822265625
2018-10-13,,6285.990234375,199.84100341796875,,
2018-10-14,,6290.93017578125,195.71499633789062,,
2018-10-15,26.260000228881836,6596.5400390625,209.70399475097656,,72.57355499267578
2018-10-16,28.18000030517578,6596.10986328125,210.1199951171875,,74.98332977294922
2018-10-17,27.299999237060547,6544.43017578125,207.08299255371094,,74.01554870605469
2018-10-18,26.6200008392334,6476.7099609375,203.3520050048828,,73.16389465332031
2018-10-19,23.65999984741211,6465.41015625,203.7270050048828,,71.8187026977539
2018-10-20,,6489.18994140625,205.42999267578125,,
2018-10-21,,6482.35009765625,205.14199829101562,,
2018-10-22,25.030000686645508,6487.16015625,204.04400634765625,,72.4864501953125
2018-10-23,25.09000015258789,6475.740234375,204.33599853515625,,70.98640441894531
2018-10-24,22.790000915527344,6495.83984375,203.8520050048828,,69.79605865478516
2018-10-25,19.270000457763672,6476.2900390625,202.718994140625,,70.74446105957031
2018-10-26,17.6299991607666,6474.75,203.32899475097656,,69.74764251708984
2018-10-27,,6480.3798828125,204.2100067138672,,
2018-10-28,,6486.39013671875,205.36599731445312,,
2018-10-29,16.850000381469727,6332.6298828125,197.2469940185547,,69.86378479003906
2018-10-30,17.200000762939453,6334.27001953125,197.55599975585938,,72.1090316772461
2018-10-31,18.209999084472656,6317.60986328125,197.38099670410156,,72.6219482421875
2018-11-01,20.219999313354492,6377.77978515625,198.8719940185547,,74.3155517578125
2018-11-02,20.229999542236328,6388.43994140625,200.63499450683594,,74.1123275756836
2018-11-03,,6361.259765625,200.18600463867188,,
2018-11-04,,6376.1298828125,207.48599243164062,,
2018-11-05,19.899999618530273,6419.66015625,209.09100341796875,,75.03170776367188
2018-11-06,20.68000030517578,6461.009765625,218.45199584960938,,74.1026382446289
2018-11-07,21.84000015258789,6530.14013671875,217.18299865722656,,75.45753479003906
2018-11-08,21.200000762939453,6453.72021484375,212.2310028076172,,75.2736587524414
2018-11-09,21.030000686645508,6385.6201171875,210.07400512695312,,73.8994140625
2018-11-10,,6409.22021484375,212.5330047607422,,
2018-11-11,,6411.27001953125,211.33999633789062,,
2018-11-12,19.030000686645508,6371.27001953125,210.41799926757812,,72.68002319335938
2018-11-13,19.610000610351562,6359.490234375,206.8260040283203,,72.77679443359375
2018-11-14,20.809999465942383,5738.35009765625,181.39700317382812,,72.77679443359375
2018-11-15,21.489999771118164,5648.02978515625,180.80599975585938,,71.934814453125
2018-11-16,20.65999984741211,5575.5498046875,175.177001953125,,72.33161926269531
2018-11-17,,5554.330078125,174.00100708007812,,
2018-11-18,,5623.5400390625,177.06700134277344,,
2018-11-19,19.110000610351562,4871.490234375,149.1750030517578,,70.18313598632812
2018-11-20,19.209999084472656,4451.8701171875,130.33900451660156,,68.82828521728516
2018-11-21,18.729999542236328,4602.169921875,136.7010040283203,,70.03799438476562
2018-11-22,,4365.93994140625,126.70600128173828,,
2018-11-23,19.3799991607666,4347.10986328125,123.2959976196289,,69.18633270263672
2018-11-24,,3880.760009765625,113.49400329589844,,
2018-11-25,,4009.969970703125,116.44999694824219,,
2018-11-26,20.079999923706055,3779.1298828125,108.33499908447266,,70.36702728271484
2018-11-27,21.049999237060547,3820.719970703125,110.01000213623047,,69.76699829101562
2018-11-28,21.34000015258789,4257.419921875,122.43800354003906,,72.25419616699219
2018-11-29,21.43000030517578,4278.8466796875,117.54264831542969,,71.94450378417969
2018-11-30,21.299999237060547,4017.2685546875,113.17141723632812,,72.91515350341797
2018-12-01,,4214.671875,118.63555908203125,,
2018-12-02,,4139.8779296875,116.38890075683594,,
2018-12-03,23.709999084472656,3894.130859375,108.92501831054688,,75.65238952636719
2018-12-04,21.1200008392334,3956.893798828125,110.21418762207031,,73.56548309326172
2018-12-05,,3753.994873046875,102.47555541992188,,
2018-12-06,21.299999237060547,3521.101806640625,91.76105499267578,,73.32283020019531
2018-12-07,19.459999084472656,3419.937255859375,93.29456329345703,,71.18738555908203
2018-12-08,,3476.11474609375,92.15963745117188,,
2018-12-09,,3614.234375,95.14205932617188,,
2018-12-10,19.989999771118164,3502.656005859375,91.68565368652344,,70.38175964355469
2018-12-11,19.979999542236328,3424.588134765625,88.94530487060547,,71.41065216064453
2018-12-12,20.479999542236328,3486.9501953125,90.59329986572266,,72.13863372802734
2018-12-13,19.860000610351562,3313.67724609375,86.53931427001953,,70.7894287109375
2018-12-14,19.899999618530273,3242.48486328125,84.30829620361328,,70.40116882324219
2018-12-15,,3236.76171875,84.44081115722656,,
2018-12-16,,3252.839111328125,85.26210021972656,,
2018-12-17,18.829999923706055,3545.86474609375,95.13382720947266,,67.8483657836914
2018-12-18,19.5,3696.05908203125,101.11245727539062,,69.06168365478516
2018-12-19,18.15999984741211,3745.95068359375,101.2685775756836,,66.94566345214844
2018-12-20,17.940000534057617,4134.44140625,116.21687316894531,,65.54792785644531
2018-12-21,16.93000030517578,3896.543701171875,109.49623107910156,,70.24588012695312
2018-12-22,,4014.1826171875,116.7594985961914,,
2018-12-23,,3998.980224609375,130.7652587890625,,
2018-12-24,16.649999618530273,4078.59912109375,140.23800659179688,,66.1011962890625
2018-12-25,,3815.49072265625,129.84434509277344,,
2018-12-26,17.899999618530273,3857.297607421875,131.86563110351562,,70.86709594726562
2018-12-27,17.489999771118164,3654.83349609375,116.57591247558594,,71.50770568847656
2018-12-28,17.81999969482422,3923.918701171875,137.6470184326172,,71.18738555908203
2018-12-29,,3820.40869140625,138.01834106445312,,
2018-12-30,,3865.95263671875,139.8594512939453,,
2018-12-31,18.459999084472656,3742.700439453125,133.36825561523438,,71.96392059326172
2019-01-01,,3843.52001953125,140.8194122314453,,
2019-01-02,18.829999923706055,3943.409423828125,155.0476837158203,,71.88626098632812
2019-01-03,17.049999237060547,3836.7412109375,149.135009765625,,70.61470794677734
2019-01-04,19.0,3857.717529296875,154.58193969726562,,72.45893859863281
2019-01-05,,3845.194580078125,155.6385955810547,,
2019-01-06,,4076.632568359375,157.74620056152344,,
2019-01-07,20.56999969482422,4025.248291015625,151.69921875,,73.49755096435547
2019-01-08,20.75,4030.847900390625,150.35963439941406,,74.4779052734375
2019-01-09,20.190000534057617,4035.29638671875,150.80311584472656,,74.34200286865234
2019-01-10,19.739999771118164,3678.924560546875,128.62518310546875,,74.177001953125
2019-01-11,20.270000457763672,3687.365478515625,127.54832458496094,,73.80815887451172
2019-01-12,,3661.301025390625,125.9665298461914,,
2019-01-13,,3552.953125,116.8978042602539,,
2019-01-14,20.229999542236328,3706.05224609375,129.0687255859375,,73.85667419433594
2019-01-15,20.3799991607666,3630.67529296875,122.03271484375,,75.59412384033203
2019-01-16,19.729999542236328,3655.0068359375,123.54706573486328,,75.40001678466797
2019-01-17,20.25,3678.56396484375,123.7419204711914,,76.80745697021484
2019-01-18,20.770000457763672,3657.83935546875,121.01026153564453,,78.08870697021484
2019-01-19,,3728.568359375,124.5190200805664,,
2019-01-20,,3601.013671875,119.4748306274414,,
2019-01-21,,3576.032470703125,117.15785217285156,,
2019-01-22,19.760000228881836,3604.5771484375,118.74755096435547,,78.37989807128906
2019-01-23,19.799999237060547,3585.123046875,117.45260620117188,,78.13723754882812
2019-01-24,20.850000381469727,3600.865478515625,117.36288452148438,,78.07901763916016
2019-01-25,21.93000030517578,3599.765869140625,116.37834167480469,,78.24402618408203
2019-01-26,,3602.46044921875,116.48873901367188,,
2019-01-27,,3583.9658203125,113.40528869628906,,
2019-01-28,20.18000030517578,3470.450439453125,106.58997344970703,,77.9625244140625
2019-01-29,19.25,3448.116943359375,105.59821319580078,,77.86546325683594
2019-01-30,23.09000015258789,3486.181640625,108.90753936767578,,78.89434814453125
2019-01-31,24.40999984741211,3457.792724609375,107.0610122680664,,79.47674560546875
2019-02-01,24.510000228881836,3487.9453125,107.60978698730469,,79.11759948730469
2019-02-02,,3521.060791015625,110.43025970458984,,
2019-02-03,,3464.013427734375,107.49266815185547,,
2019-02-04,24.1299991607666,3459.154052734375,107.82160186767578,,79.58351135253906
2019-02-05,23.309999465942383,3466.357421875,107.44351959228516,,80.427978515625
2019-02-06,23.260000228881836,3413.767822265625,104.9192886352539,,80.28236389160156
2019-02-07,22.670000076293945,3399.4716796875,104.5353012084961,,79.97177124023438
2019-02-08,23.049999237060547,3666.7802734375,119.26774597167969,,79.94265747070312
2019-02-09,,3671.20361328125,119.4308853149414,,
2019-02-10,,3690.188232421875,124.80648803710938,,
2019-02-11,22.959999084472656,3648.4306640625,121.29839324951172,,81.2238998413086
2019-02-12,22.81999969482422,3653.528564453125,122.5722885131836,,82.22367858886719
2019-02-13,22.850000381469727,3632.070556640625,122.55360412597656,,82.89341735839844
2019-02-14,23.1299991607666,3616.880859375,121.39020538330078,,82.19456481933594
2019-02-15,23.68000030517578,3620.810791015625,122.10038757324219,,82.87400817871094
2019-02-16,,3629.78759765625,123.26021575927734,,
2019-02-17,,3673.836181640625,133.598876953125,,
2019-02-18,,3915.71435546875,146.09837341308594,,
2019-02-19,23.950000762939453,3947.094482421875,145.34619140625,,82.08778381347656
2019-02-20,23.950000762939453,3999.820556640625,149.55433654785156,,82.34986877441406
2019-02-21,23.920000076293945,3954.1181640625,146.13084411621094,,81.4859848022461
2019-02-22,24.360000610351562,4005.526611328125,149.0924530029297,,82.27220916748047
2019-02-23,,4142.52685546875,158.79542541503906,,
2019-02-24,,3810.427490234375,135.8526611328125,,
2019-02-25,24.709999084472656,3882.6962890625,139.82286071777344,,82.67018127441406
2019-02-26,24.209999084472656,3854.35791015625,138.0896759033203,,83.28170013427734
2019-02-27,23.479999542236328,3851.04736328125,136.12596130371094,,83.64083099365234
2019-02-28,23.530000686645508,3854.785400390625,136.74624633789062,,83.2137451171875
2019-03-01,23.68000030517578,3859.583740234375,136.44361877441406,,84.8194351196289
2019-03-02,,3864.4150390625,134.2069549560547,,
2019-03-03,,3847.17578125,132.24942016601562,,
2019-03-04,23.3700008392334,3761.55712890625,127.77412414550781,,83.34024810791016
2019-03-05,23.5,3896.375,137.8223876953125,,83.14561462402344
2019-03-06,22.40999984741211,3903.942626953125,138.7893524169922,,82.84393310546875
2019-03-07,22.079999923706055,3911.484375,138.0345001220703,,82.97044372558594
2019-03-08,22.010000228881836,3901.131591796875,135.1270751953125,,82.52281188964844
2019-03-09,,3963.313720703125,137.96533203125,,
2019-03-10,,3951.599853515625,136.75868225097656,,
2019-03-11,22.959999084472656,3905.227294921875,133.8340301513672,,83.51541900634766
2019-03-12,23.489999771118164,3909.15625,134.44288635253906,,83.1358871459961
2019-03-13,23.3799991607666,3906.71728515625,133.26307678222656,,83.62246704101562
2019-03-14,22.81999969482422,3924.369140625,133.7115936279297,,84.53722381591797
2019-03-15,23.290000915527344,3960.9111328125,137.69178771972656,,84.4690933227539
2019-03-16,,4048.725830078125,142.39817810058594,,
2019-03-17,,4025.22900390625,140.00054931640625,,
2019-03-18,23.25,4032.50732421875,139.37460327148438,,85.46171569824219
2019-03-19,26.0,4071.190185546875,140.51919555664062,,85.335205078125
2019-03-20,25.700000762939453,4087.476318359375,140.6863555908203,,84.362060546875
2019-03-21,27.889999389648438,4029.326904296875,136.6360626220703,,85.6466064453125
2019-03-22,26.3700008392334,4023.96826171875,137.1814422607422,,79.98289489746094
2019-03-23,,4035.826416015625,138.2398681640625,,
2019-03-24,,4022.168212890625,136.98692321777344,,
2019-03-25,25.969999313354492,3963.070556640625,135.03102111816406,,80.11914825439453
2019-03-26,25.690000534057617,3985.080810546875,135.46035766601562,,81.14093780517578
2019-03-27,24.889999389648438,4087.066162109375,140.9881591796875,,80.85871887207031
2019-03-28,25.059999465942383,4069.107177734375,139.41647338867188,,81.783203125
2019-03-29,25.520000457763672,4098.37451171875,142.49742126464844,,81.94864654541016
2019-03-30,,4106.66015625,142.09268188476562,,
2019-03-31,,4105.404296875,141.51409912109375,,
2019-04-01,26.360000610351562,4158.18310546875,141.830322265625,,82.9412612915039
2019-04-02,26.75,4879.8779296875,163.9617462158203,,82.10436248779297
2019-04-03,29.020000457763672,4973.02197265625,161.45880126953125,,82.20166015625
2019-04-04,29.09000015258789,4922.798828125,158.0525360107422,,82.98992919921875
2019-04-05,28.979999542236328,5036.68115234375,165.5148468017578,,83.10669708251953
2019-04-06,,5059.8173828125,165.94720458984375,,
2019-04-07,,5198.89697265625,174.53164672851562,,
2019-04-08,28.530000686645508,5289.77099609375,180.25881958007812,,82.45467376708984
2019-04-09,27.239999771118164,5204.95849609375,176.1145782470703,,82.01676177978516
2019-04-10,27.829999923706055,5324.5517578125,177.3374786376953,,82.60064697265625
2019-04-11,27.790000915527344,5064.48779296875,165.4970245361328,,82.71743774414062
2019-04-12,27.850000381469727,5089.5390625,164.736328125,,83.92413330078125
2019-04-13,,5096.58642578125,164.5133514404297,,
2019-04-14,,5167.72216796875,167.83851623535156,,
2019-04-15,27.329999923706055,5067.1083984375,161.5741729736328,,84.49829864501953
2019-04-16,27.93000030517578,5235.5595703125,167.62344360351562,,85.44225311279297
2019-04-17,27.489999771118164,5251.93798828125,166.9507598876953,,86.3472671508789
2019-04-18,27.68000030517578,5298.3857421875,173.81402587890625,,86.80463409423828
2019-04-19,,5303.8125,173.70843505859375,,
2019-04-20,,5337.88623046875,173.7512664794922,,
2019-04-21,,5314.53125,170.04652404785156,,
2019-04-22,28.18000030517578,5399.365234375,171.87466430664062,,85.01408386230469
2019-04-23,27.969999313354492,5572.3623046875,171.4477996826172,,85.0821762084961
2019-04-24,28.459999084472656,5464.86669921875,165.8260955810547,,86.01641845703125
2019-04-25,27.65999984741211,5210.515625,154.4593963623047,,85.20868682861328
2019-04-26,27.8799991607666,5279.34814453125,156.3470916748047,,85.93854522705078
2019-04-27,,5268.291015625,158.4349365234375,,
2019-04-28,,5285.13916015625,157.29507446289062,,
2019-04-29,27.690000534057617,5247.3525390625,155.20199584960938,,85.8899154663086
2019-04-30,27.6299991607666,5350.7265625,162.16603088378906,,85.471435546875
2019-05-01,26.809999465942383,5402.697265625,160.81834411621094,,83.59326934814453
2019-05-02,28.290000915527344,5505.28369140625,162.12278747558594,,82.98018646240234
2019-05-03,28.219999313354492,5768.28955078125,167.95240783691406,,83.39862060546875
2019-05-04,,5831.16748046875,164.02658081054688,,
2019-05-05,,5795.70849609375,163.45069885253906,,
2019-05-06,27.420000076293945,5746.80712890625,172.65321350097656,,81.3258285522461
2019-05-07,26.65999984741211,5829.50146484375,169.7986602783203,,80.323486328125
2019-05-08,27.09000015258789,5982.45751953125,170.9481658935547,,80.54730987548828
2019-05-09,27.209999084472656,6174.52880859375,170.289306640625,,80.7516860961914
2019-05-10,27.959999084472656,6378.84912109375,173.1427459716797,,81.69562530517578
2019-05-11,,7204.771484375,194.30433654785156,,
2019-05-12,,6972.37158203125,187.3253173828125,,
2019-05-13,26.239999771118164,7814.9150390625,196.84628295898438,,80.31378173828125
2019-05-14,27.31999969482422,7994.416015625,217.14857482910156,,81.42316436767578
2019-05-15,27.579999923706055,8205.16796875,247.15306091308594,,81.7540283203125
2019-05-16,28.010000228881836,7884.9091796875,264.010009765625,,82.01676177978516
2019-05-17,27.5,7343.8955078125,243.76458740234375,,82.2989730834961
2019-05-18,,7271.2080078125,234.59523010253906,,
2019-05-19,,8197.689453125,261.2922058105469,,
2019-05-20,26.68000030517578,7978.30908203125,251.86441040039062,,80.62516784667969
2019-05-21,27.350000381469727,7963.32763671875,255.21588134765625,,81.39395904541016
2019-05-22,27.40999984741211,7680.06640625,244.69891357421875,,80.96577453613281
2019-05-23,26.360000610351562,7881.8466796875,245.96566772460938,,80.42082214355469
2019-05-24,26.440000534057617,7987.37158203125,249.4849853515625,,79.9537124633789
2019-05-25,,8052.5439453125,251.75987243652344,,
2019-05-26,,8673.2158203125,267.06964111328125,,
2019-05-27,,8805.7783203125,272.8626403808594,,
2019-05-28,29.049999237060547,8719.9619140625,271.7687072753906,,79.01947784423828
2019-05-29,28.09000015258789,8659.4873046875,269.4556884765625,,76.7520523071289
2019-05-30,28.030000686645508,8319.47265625,255.85894775390625,,77.1315689086914
2019-05-31,27.40999984741211,8574.501953125,268.1135559082031,,75.2774429321289
2019-06-01,,8564.0166015625,265.3912658691406,,
2019-06-02,,8742.9580078125,270.22552490234375,,
2019-06-03,27.579999923706055,8208.9951171875,252.60792541503906,,76.07764434814453
2019-06-04,29.56999969482422,7707.77099609375,241.3387908935547,,79.64928436279297
2019-06-05,29.5,7824.2314453125,247.05101013183594,,80.72273254394531
2019-06-06,31.81999969482422,7822.0234375,249.47433471679688,,80.45924377441406
2019-06-07,32.40999984741211,8043.951171875,250.93035888671875,,81.39608001708984
2019-06-08,,7954.1279296875,245.73809814453125,,
2019-06-09,,7688.0771484375,233.08670043945312,,
2019-06-10,33.22999954223633,8000.32958984375,247.52012634277344,,80.58610534667969
2019-06-11,32.40999984741211,7927.71435546875,245.78182983398438,,81.24967956542969
2019-06-12,32.18000030517578,8145.857421875,260.9032897949219,,80.6348876953125
2019-06-13,31.389999389648438,8230.923828125,256.1687927246094,,81.59123992919922
2019-06-14,30.360000610351562,8693.8330078125,264.08746337890625,,81.42533874511719
2019-06-15,,8838.375,269.0193176269531,,
2019-06-16,,8994.48828125,269.22320556640625,,
2019-06-17,29.200000762939453,9320.3525390625,274.3511047363281,,80.12744903564453
2019-06-18,30.450000762939453,9081.7626953125,265.0518493652344,,82.26457977294922
2019-06-19,30.5,9273.521484375,269.4317932128906,,81.5326919555664
2019-06-20,30.010000228881836,9527.16015625,271.69500732421875,,83.18187713623047
2019-06-21,29.100000381469727,10144.556640625,294.9102783203125,,83.6795654296875
2019-06-22,,10701.69140625,309.38031005859375,,
2019-06-23,,10855.37109375,307.8277893066406,,
2019-06-24,29.260000228881836,11011.1025390625,310.4246826171875,,82.4597396850586
2019-06-25,28.860000610351562,11790.9169921875,318.1263122558594,,80.62512969970703
2019-06-26,29.920000076293945,13016.2314453125,336.753173828125,,80.55680847167969
2019-06-27,30.739999771118164,11182.806640625,294.26763916015625,,81.64002227783203
2019-06-28,30.3700008392334,12407.33203125,311.2261047363281,,81.92301940917969
2019-06-29,,11959.37109375,320.05889892578125,,
2019-06-30,,10817.1552734375,290.69598388671875,,
2019-07-01,31.200000762939453,10583.134765625,293.64111328125,,83.3477783203125
2019-07-02,31.239999771118164,10801.677734375,291.596435546875,,82.90863800048828
2019-07-03,31.190000534057617,11961.26953125,303.0999755859375,,84.11869049072266
2019-07-04,,11215.4375,284.5232238769531,,
2019-07-05,31.5,10978.4599609375,287.9975280761719,,84.72373962402344
2019-07-06,,11208.55078125,287.547119140625,,
2019-07-07,,11450.8466796875,305.7005615234375,,
2019-07-08,32.040000915527344,12285.9580078125,313.25140380859375,,86.34364318847656
2019-07-09,33.150001525878906,12573.8125,308.8810119628906,,85.91427612304688
2019-07-10,33.790000915527344,12156.5126953125,290.0023193359375,,85.32876586914062
2019-07-11,33.060001373291016,11358.662109375,268.70404052734375,,86.15824127197266
2019-07-12,33.209999084472656,11815.986328125,276.2767028808594,,86.96819305419922
2019-07-13,,11392.37890625,269.45880126953125,,
2019-07-14,,10256.05859375,227.57806396484375,,
2019-07-15,34.38999938964844,10895.08984375,229.7760009765625,,87.31951141357422
2019-07-16,33.849998474121094,9477.6416015625,199.1886749267578,,86.46073913574219
2019-07-17,33.599998474121094,9693.802734375,211.48497009277344,,85.38731384277344
2019-07-18,33.0,10666.482421875,226.566162109375,,85.32876586914062
2019-07-19,32.5099983215332,10530.732421875,221.3334197998047,,84.46025848388672
2019-07-20,,10767.1396484375,229.1192169189453,,
